"sku","attribute_set","product_type","product_websites","name","description"
115684,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO GB Kontrollwippe Schalter/Taster bronze","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115685,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO GR Kontrollwippe Schalter/Taster grau","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115686,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115687,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO PT Kontrollwippe Schalter/Taster platin","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115689,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115690,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115691,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K PT Wippe einteilig Schalter/Taster platin","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115693,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K SW Wippe einteilig Schalter/Taster schwarz","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115694,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115695,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L Wippe einteilig Schalter/Taster","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115699,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L BR Wippe einteilig Schalter/Taster braun","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115700,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 LG Wippe einteilig Schalter/Taster lichtgrau","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115701,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L GB Wippe einteilig Schalter/Taster bronze","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115702,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L GR Wippe einteilig Schalter/Taster lichtgrau","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115703,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L LG Wippe einteilig Schalter/Taster lichtgrau","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115704,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L PT Wippe einteilig Schalter/Taster platin","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115706,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L SW Wippe einteilig Schalter/Taster schwarz","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115707,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 L WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Symbol Licht, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115708,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA Wippe einteilig Schalter/Taster","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115722,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAA WW Tragring Kabelauslass weiß","Leitungsauslass, mit Zugentlastung, Schriftfeld 6 x 37 mm (BB 1) und Tragring"
115723,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NABF Wippe einteilig Schalter/Taster","Wippe, mit Schriftfeld 7 x 57 mm (BB 3), bruchsicher, für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115728,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NABF WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Schriftfeld 7 x 57 mm (BB 3), bruchsicher, für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115730,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA BR Wippe einteilig Schalter/Taster braun","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115731,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA GB Wippe einteilig Schalter/Taster bronze","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115732,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA GR Wippe einteilig Schalter/Taster grau","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115733,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO Kontrollwippe Schalter/Taster","Wippe, mit orangefarbenem Lichtaustrittsfenster und Schriftfeld 7 x 57 mm (BB 3), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU und beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U, auch für Symbole 33.. und Zugeinsatz 34"
115734,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 Kontrollwippe Schalter/Taster","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115736,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 BR Kontrollwippe Schalter/Taster braun","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115737,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 GB Kontrollwippe Schalter/Taster bronze","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115738,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 GR Kontrollwippe Schalter/Taster grau","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115739,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115740,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 PT Kontrollwippe Schalter/Taster platin","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115742,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115743,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO5 WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Linse und Schriftfeld 9 x 58 mm (BB 3.1), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU, beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115750,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NAKO WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit orangefarbenem Lichtaustrittsfenster und Schriftfeld 7 x 57 mm (BB 3), für Wipp-Kontrollschalter 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter 502 KOTU und 506 KOTU und beleuchtbare Taster 531 U, 533 U, 533-2 U und 534 U, auch für Symbole 33.. und Zugeinsatz 34"
115751,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA LG Wippe einteilig Schalter/Taster lichtgrau","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115752,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA PT Wippe einteilig Schalter/Taster platin","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115754,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA SW Wippe einteilig Schalter/Taster schwarz","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115755,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 NA WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Schriftfeld 9 x 58 mm (BB 3.1), für Wippschalter 502 U, 503 U, 506 U und 507 U, Tastschalter 502 TU, 506 TU und 507 TU, Taster 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Mittenstellung (2071.02 LED) / Tasterstellung (2071.01 LED)"
115756,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P Wippe einteilig Jalousie","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115760,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P BR Wippe einteilig Jalousie braun","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115761,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P GB Wippe einteilig Jalousie bronze","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115762,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P GR Wippe einteilig Jalousie grau","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115763,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P LG Wippe einteilig Jalousie lichtgrau","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115764,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P PT Wippe einteilig Jalousie platin","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115765,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P SW Wippe einteilig Jalousie schwarz","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115766,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 PT Wippe einteilig Schalter/Taster platin","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115767,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 P WW Wippe einteilig Jalousie alpinweiß","Wippe, mit Symbolen Pfeile, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115769,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 SW Wippe einteilig Schalter/Taster schwarz","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115770,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T Wippe einteilig Schalter/Taster","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115774,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T BR Wippe einteilig Schalter/Taster braun","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115775,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T GB Wippe einteilig Schalter/Taster bronze","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115776,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T GR Wippe einteilig Schalter/Taster grau","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115777,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T LG Wippe einteilig Schalter/Taster lichtgrau","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115778,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T PT Wippe einteilig Schalter/Taster platin","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115780,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T SW Wippe einteilig Schalter/Taster schwarz","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115781,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 T WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Symbol Tür, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115782,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115783,"Wohnraumschalter_Installationsprogramme","simple","base","JUNG Schalter CD 590 ZA WW Zwischenrahmen alpinweiß","Zwischenrahmen, bruchsicher, zur Montage von RJ-45-Anschlussdosen WAEG... der Firma Ackermann, Gummersbach"
115784,"Wohnraumschalter_Installationsprogramme","simple","base","JUNG Schalter CD 590 Z WW Zwischenrahmen alpinweiß","Zwischenrahmen, bruchsicher, zur Montage handelsüblicher Geräte nach DIN 49075 mit Abdeckung 50 x 50 mm"
115798,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 BR Tragring Blindabdeckung braun","Blind-Abdeckung, mit Tragring"
115800,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 GB Tragring Blindabdeckung bronze","Blind-Abdeckung, mit Tragring"
115801,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 GR Tragring Blindabdeckung grau","Blind-Abdeckung, mit Tragring"
115803,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 LG Tragring Blindabdeckung grau","Blind-Abdeckung, mit Tragring"
115804,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 PT Tragring Blindabdeckung platin","Blind-Abdeckung, mit Tragring"
115806,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 SW Tragring Blindabdeckung schwarz","Blind-Abdeckung, mit Tragring"
115807,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-0 WW Tragring Blindabdeckung weiß","Blind-Abdeckung, mit Tragring"
115810,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 594-1 WW Tragring D-Subminiatur weiß","Abdeckung, für Trapezsteckverbinder D-Subminiatur (für 1 Steckverbinder)"
115820,"Wohnraumschalter_Bedienelemente","simple","base","JUNG Schalter CD 594-8 WW Klinik Abdeckung alpinweiß","Abdeckung, für Lautstärkesteller (0 bis 11), für Dynacord L 314 / L 3100 und WHD LSt 6 CD- / LSt 50 CD- / LR 15..CD"
